avx2;scan_range_to_bv;32;33554432;8;1;90613849;319625392;1108223808;34274688
avx2;scan_range_to_bv;32;33554432;8;0.707107;95655946;329280627;1108819904;33852928
avx2;scan_range_to_bv;32;33554432;8;0.5;94765214;324182116;1108528896;33783232
avx2;scan_range_to_bv;32;33554432;8;0.353553;92208550;327162974;1108697152;33723968
avx2;scan_range_to_bv;32;33554432;8;0.25;94814706;324966345;1108826944;33798720
avx2;scan_range_to_bv;32;33554432;8;0.176777;94702063;326481160;1108638016;33788992
avx2;scan_range_to_bv;32;33554432;8;0.125;95077119;326507628;1108563328;33856128
avx2;scan_range_to_bv;32;33554432;8;0.0883883;94481141;324324431;1108474752;33919360
avx2;scan_range_to_bv;32;33554432;8;0.0625;93830372;339539433;1109725440;34433920
avx2;scan_range_to_bv;32;33554432;8;0.0441942;90826941;329309625;1108491776;33959744
avx2;scan_range_to_bv;32;33554432;8;0.03125;92375007;326276632;1108501248;33986816
avx2;scan_range_to_bv;32;33554432;8;0.0220971;95096593;325483075;1108663680;34006080
avx2;scan_range_to_bv;32;33554432;8;0.015625;95069144;324787752;1108468480;33990400
avx2;scan_range_to_bv;32;33554432;8;0.0110485;94896034;325541457;1108491392;34013120
avx2;scan_range_to_bv;32;33554432;8;0.0078125;96593103;330690003;1108841792;34107520
avx2;scan_range_to_bv;32;33554432;8;0.00552427;92662278;326951473;1108467328;34016320
avx2;scan_range_to_bv;32;33554432;8;0.00390625;95125214;326499902;1108459840;34033088
avx2;scan_range_to_bv;32;33554432;8;0.00276214;94999156;325794997;1108546944;34032704
avx2;scan_range_to_bv;32;33554432;8;0.00195312;94964459;325471795;1108433920;34090560
avx2;scan_range_to_bv;32;33554432;8;0.00138107;95155170;324815988;1108483392;34028224
avx2;scan_range_to_bv;32;33554432;8;0.000976562;95122839;328774363;1109578112;34132416
avx2;scan_range_to_bv;32;33554432;8;0.000690534;95152963;324963416;1108626240;34044288
avx2;scan_range_to_bv;32;33554432;8;0.000488281;94748219;324175034;1108513280;34036352
avx2;scan_range_to_bv;32;33554432;8;0.000345267;92496771;327200465;1108470464;34033856
avx2;scan_range_to_bv;32;33554432;8;0.000244141;92430595;327701128;1108508544;34027904
avx2;scan_range_to_bv;32;33554432;8;0.000172633;95030236;325099068;1108483200;34026432
avx2;scan_range_to_bv;32;33554432;8;0.00012207;95088108;325398408;1108480768;34030656
avx2;scan_range_to_bv;32;33554432;8;0.00008631674575031082;94943620;325465881;1108500224;34038592
avx2;scan_range_to_bv;32;33554432;8;0.00006103515624999988;94925938;325212202;1108425664;34019648
avx2;scan_range_to_bv;32;33554432;8;0.00004315837287515540;94824219;324921255;1108630464;34044800
avx2;scan_range_to_bv;32;33554432;8;0.00003051757812499994;94972924;325155221;1108458368;34021504
avx2;scan_range_to_bv;32;33554432;8;0.00002157918643757770;95189843;325414819;1108707520;34033344
avx2;scan_range_to_bv;32;33554432;8;0.00001525878906249997;94713473;324032640;1108489408;34041088
avx2;scan_range_to_bv;31;33554432;8;1;100263960;344768630;1074959232;33989760
avx2;scan_range_to_bv;31;33554432;8;0.707107;100787762;347722430;1075852672;33742528
avx2;scan_range_to_bv;31;33554432;8;0.5;97425639;344771584;1075174592;33655616
avx2;scan_range_to_bv;31;33554432;8;0.353553;100172843;347358242;1075898240;33722496
avx2;scan_range_to_bv;31;33554432;8;0.25;99995963;343283370;1074862400;33641344
avx2;scan_range_to_bv;31;33554432;8;0.176777;100755132;346700756;1074940224;33707904
avx2;scan_range_to_bv;31;33554432;8;0.125;97990265;348404929;1074864384;33776768
avx2;scan_range_to_bv;31;33554432;8;0.0883883;100588041;345764615;1075053760;33883072
avx2;scan_range_to_bv;31;33554432;8;0.0625;100952715;346751980;1074900416;33882176
avx2;scan_range_to_bv;31;33554432;8;0.0441942;95837894;347494317;1074797504;33883456
avx2;scan_range_to_bv;31;33554432;8;0.03125;100309851;345841225;1075083968;33944128
avx2;scan_range_to_bv;31;33554432;8;0.0220971;97464152;345040149;1074986112;33983680
avx2;scan_range_to_bv;31;33554432;8;0.015625;99868636;343243443;1074952128;33925312
avx2;scan_range_to_bv;31;33554432;8;0.0110485;99826649;343469947;1074837120;33960768
avx2;scan_range_to_bv;31;33554432;8;0.0078125;100922741;346211021;1074998848;33947584
avx2;scan_range_to_bv;31;33554432;8;0.00552427;97447291;344914454;1074857984;33946368
avx2;scan_range_to_bv;31;33554432;8;0.00390625;100621339;345062555;1074893824;33976320
avx2;scan_range_to_bv;31;33554432;8;0.00276214;100085633;343849365;1075014208;33968256
avx2;scan_range_to_bv;31;33554432;8;0.00195312;100471135;345887520;1075754880;34042304
avx2;scan_range_to_bv;31;33554432;8;0.00138107;97950833;346344782;1074864320;33954304
avx2;scan_range_to_bv;31;33554432;8;0.000976562;97278287;344557232;1074867456;33950848
avx2;scan_range_to_bv;31;33554432;8;0.000690534;100633489;346323408;1074968064;33984448
avx2;scan_range_to_bv;31;33554432;8;0.000488281;97929791;346196853;1074960384;33966784
avx2;scan_range_to_bv;31;33554432;8;0.000345267;100414827;344578852;1074873152;33961920
avx2;scan_range_to_bv;31;33554432;8;0.000244141;99959320;343304146;1074806592;33925376
avx2;scan_range_to_bv;31;33554432;8;0.000172633;100958621;346771442;1074893568;33980992
avx2;scan_range_to_bv;31;33554432;8;0.00012207;97543849;345708829;1074934656;33956672
avx2;scan_range_to_bv;31;33554432;8;0.00008631674575031082;100100581;343124771;1074982208;33972224
avx2;scan_range_to_bv;31;33554432;8;0.00006103515624999988;100812625;346656475;1074900672;33947264
avx2;scan_range_to_bv;31;33554432;8;0.00004315837287515540;97671973;345658573;1074816896;33951936
avx2;scan_range_to_bv;31;33554432;8;0.00003051757812499994;99796007;342377425;1075137152;34261568
avx2;scan_range_to_bv;31;33554432;8;0.00002157918643757770;100839783;346741982;1075017792;33981440
avx2;scan_range_to_bv;31;33554432;8;0.00001525878906249997;97710046;346003490;1074998272;33960640
avx2;scan_range_to_bv;30;33554432;8;1;87857942;311258484;1041426816;34006976
avx2;scan_range_to_bv;30;33554432;8;0.707107;86690935;313865998;1041544832;33650048
avx2;scan_range_to_bv;30;33554432;8;0.5;90083344;308079065;1041376768;33626688
avx2;scan_range_to_bv;30;33554432;8;0.353553;87758439;310770538;1041536320;33855936
