ByteSlicing-avx2;pack;32;33554432;4;128;66575467;242021211;538378368;36338240
ByteSlicing-avx2;pack;31;33554432;4;128;67876885;238634190;538560704;36654272
ByteSlicing-avx2;pack;30;33554432;4;128;67951194;238236422;538321024;36419456
ByteSlicing-avx2;pack;29;33554432;4;128;67867980;238644098;538244032;36381824
ByteSlicing-avx2;pack;28;33554432;4;128;67860970;239104297;538420480;36460416
ByteSlicing-avx2;pack;27;33554432;4;128;70276405;237628727;539249408;36483904
ByteSlicing-avx2;pack;26;33554432;4;128;67966626;240059507;538405568;36447104
ByteSlicing-avx2;pack;25;33554432;4;128;67798198;239254515;538419392;36419584
ByteSlicing-avx2;pack;24;33554432;4;128;67138823;235067144;538388800;36408640
ByteSlicing-avx2;pack;23;33554432;4;128;69275047;232396458;538286464;36402816
ByteSlicing-avx2;pack;22;33554432;4;128;66772277;235110600;538282048;36427456
ByteSlicing-avx2;pack;21;33554432;4;128;69190533;232880144;538292352;36399168
ByteSlicing-avx2;pack;20;33554432;4;128;69156520;232282112;538274496;36398912
ByteSlicing-avx2;pack;19;33554432;4;128;66908953;236169953;538486592;36415936
ByteSlicing-avx2;pack;18;33554432;4;128;69205272;232719554;538301696;36441728
ByteSlicing-avx2;pack;17;33554432;4;128;69029683;234504800;538290752;36422208
ByteSlicing-avx2;pack;16;33554432;4;128;63566152;212986213;538382656;36371008
ByteSlicing-avx2;pack;15;33554432;4;128;63382046;211562483;538280192;36375360
ByteSlicing-avx2;pack;14;33554432;4;128;61610875;215806945;538335616;36415360
ByteSlicing-avx2;pack;13;33554432;4;128;63253312;212098764;538289472;36367680
ByteSlicing-avx2;pack;12;33554432;4;128;60224036;219059254;538287040;36365696
ByteSlicing-avx2;pack;11;33554432;4;128;63201851;212068502;538294400;36359040
ByteSlicing-avx2;pack;10;33554432;4;128;63596654;213812330;538527488;36431424
ByteSlicing-avx2;pack;9;33554432;4;128;61702779;216755566;538457280;36390720
ByteSlicing-avx2;pack;8;33554432;4;128;62453121;207883908;538325056;36369472
ByteSlicing-avx2;pack;7;33554432;4;128;60217187;211603350;538335808;36367936
ByteSlicing-avx2;pack;6;33554432;4;128;62715438;208832425;538336448;36402944
ByteSlicing-avx2;pack;5;33554432;4;128;60372084;213410164;538465536;36390784
ByteSlicing-avx2;pack;4;33554432;4;128;62269891;208621672;538317504;36391936
ByteSlicing-avx2;pack;3;33554432;4;128;62411684;208943661;538351552;36373376
ByteSlicing-avx2;pack;2;33554432;4;128;62371777;208025336;538375360;36401344
ByteSlicing-avx2;pack;1;33554432;4;128;60443863;211243969;538296640;36374720
ByteSlicing-avx2;pack;32;33554432;4;256;68184764;239132273;538380032;36364032
ByteSlicing-avx2;pack;31;33554432;4;256;67971915;239180689;538420096;36453248
ByteSlicing-avx2;pack;30;33554432;4;256;67919475;239578849;538323008;36368000
ByteSlicing-avx2;pack;29;33554432;4;256;70655595;243521015;538620288;36478208
ByteSlicing-avx2;pack;28;33554432;4;256;68089706;238983325;538444224;36453376
ByteSlicing-avx2;pack;27;33554432;4;256;67974978;238958844;538374080;36443392
ByteSlicing-avx2;pack;26;33554432;4;256;67974023;238923170;538325440;36431424
ByteSlicing-avx2;pack;25;33554432;4;256;68081391;240547765;538536768;36456000
ByteSlicing-avx2;pack;24;33554432;4;256;66902651;234921581;538291392;36425984
ByteSlicing-avx2;pack;23;33554432;4;256;66646956;234537666;538513280;36595136
ByteSlicing-avx2;pack;22;33554432;4;256;68973666;231840985;538404928;36442176
ByteSlicing-avx2;pack;21;33554432;4;256;68903193;232281907;538552256;36475072
ByteSlicing-avx2;pack;20;33554432;4;256;68942354;232576891;538327232;36437504
ByteSlicing-avx2;pack;19;33554432;4;256;69261082;232446375;538330496;36424704
ByteSlicing-avx2;pack;18;33554432;4;256;69088453;232057555;538327744;35991872
ByteSlicing-avx2;pack;17;33554432;4;256;69191270;231919218;538277568;36399808
ByteSlicing-avx2;pack;16;33554432;4;256;64338113;214971003;538323008;36403776
ByteSlicing-avx2;pack;15;33554432;4;256;64112621;215098799;538309376;36385088
ByteSlicing-avx2;pack;14;33554432;4;256;64162500;214667349;538462336;36425920
ByteSlicing-avx2;pack;13;33554432;4;256;62310972;219859327;538440576;36439616
ByteSlicing-avx2;pack;12;33554432;4;256;64238418;215251909;538668224;36596416
ByteSlicing-avx2;pack;11;33554432;4;256;60812179;221086599;538301824;36363968
ByteSlicing-avx2;pack;10;33554432;4;256;64296762;214908733;538318656;36381504
ByteSlicing-avx2;pack;9;33554432;4;256;64056426;215235459;538381376;36405504
ByteSlicing-avx2;pack;8;33554432;4;256;62165668;209426833;538482496;36425088
ByteSlicing-avx2;pack;7;33554432;4;256;62305822;207830649;538334464;36379712
ByteSlicing-avx2;pack;6;33554432;4;256;62189101;207265101;538307328;36410688
ByteSlicing-avx2;pack;5;33554432;4;256;62336885;207611067;538340672;36374528
ByteSlicing-avx2;pack;4;33554432;4;256;62185859;207244621;538309056;36409088
ByteSlicing-avx2;pack;3;33554432;4;256;62246173;207576215;538354048;36385728
ByteSlicing-avx2;pack;2;33554432;4;256;62290352;206857229;538368000;36386560
ByteSlicing-avx2;pack;1;33554432;4;256;60029116;210616314;538300992;36372992
ByteSlicing-avx2;pack;32;33554432;4;512;68110724;240693022;538417216;36409728
ByteSlicing-avx2;pack;31;33554432;4;512;68019628;239108003;538538176;36474560
ByteSlicing-avx2;pack;30;33554432;4;512;67989051;239068049;538430976;36461824
ByteSlicing-avx2;pack;29;33554432;4;512;70161486;235738813;538317760;36416448
ByteSlicing-avx2;pack;28;33554432;4;512;67861186;240864618;538433408;36451136
ByteSlicing-avx2;pack;27;33554432;4;512;67971500;239993615;538984704;36454784
ByteSlicing-avx2;pack;26;33554432;4;512;67855265;238742597;538461696;36451968
ByteSlicing-avx2;pack;25;33554432;4;512;67939875;238644112;538379968;36410624
ByteSlicing-avx2;pack;24;33554432;4;512;67079112;235589786;538311808;36432320
ByteSlicing-avx2;pack;23;33554432;4;512;69426565;233057355;538288256;36411008
ByteSlicing-avx2;pack;22;33554432;4;512;66966394;235863488;538315968;36401856
ByteSlicing-avx2;pack;21;33554432;4;512;69470522;233211878;538276800;36405440
ByteSlicing-avx2;pack;20;33554432;4;512;69488362;233404554;538286464;36415616
ByteSlicing-avx2;pack;19;33554432;4;512;67044907;235761240;538268608;36394624
ByteSlicing-avx2;pack;18;33554432;4;512;69407014;233742437;538306816;36416064
ByteSlicing-avx2;pack;17;33554432;4;512;67085018;235775662;538552576;36421056
ByteSlicing-avx2;pack;16;33554432;4;512;64055454;215781853;538526272;36374336
ByteSlicing-avx2;pack;15;33554432;4;512;63874608;216394048;538470912;36380480
ByteSlicing-avx2;pack;14;33554432;4;512;60837010;220406619;538503232;36430400
ByteSlicing-avx2;pack;13;33554432;4;512;64142325;214291694;538326784;36398976
ByteSlicing-avx2;pack;12;33554432;4;512;64255853;214048049;538401728;36399104
ByteSlicing-avx2;pack;11;33554432;4;512;61788072;217290151;538406080;36431680
ByteSlicing-avx2;pack;10;33554432;4;512;63779729;213743923;538293888;36390656
ByteSlicing-avx2;pack;9;33554432;4;512;60700376;220670236;538391232;36423872
ByteSlicing-avx2;pack;8;33554432;4;512;63175594;211021717;538386816;36392640
ByteSlicing-avx2;pack;7;33554432;4;512;62962989;210972795;538340160;36388928
ByteSlicing-avx2;pack;6;33554432;4;512;61175238;213782034;538332608;36366848
ByteSlicing-avx2;pack;5;33554432;4;512;63064886;210572293;538323712;36376576
ByteSlicing-avx2;pack;4;33554432;4;512;60922867;213760515;538330944;36411136
ByteSlicing-avx2;pack;3;33554432;4;512;63034355;210837357;538329792;36378624
ByteSlicing-avx2;pack;2;33554432;4;512;61122201;215572116;538515136;36361792
ByteSlicing-avx2;pack;1;33554432;4;512;62065923;208351007;538550784;36381312
ByteSlicing-avx2;pack;32;33554432;4;1024;69976245;235227171;538368384;36376960
ByteSlicing-avx2;pack;31;33554432;4;1024;67658095;238200547;538431168;36445696
ByteSlicing-avx2;pack;30;33554432;4;1024;69887210;235044591;538296320;36422848
ByteSlicing-avx2;pack;29;33554432;4;1024;67670315;237616645;538295424;36417216
ByteSlicing-avx2;pack;28;33554432;4;1024;59566394;199389231;538566016;36425792
ByteSlicing-avx2;pack;27;33554432;4;1024;67583818;237902638;538330688;36457856
ByteSlicing-avx2;pack;26;33554432;4;1024;67678265;237718199;538295936;36420096
ByteSlicing-avx2;pack;25;33554432;4;1024;69948183;234875499;538352704;36427072
