avx2;scan_range_to_bv;32;33554432;8;1;92855028;318158575;1108394816;34257344
avx2;scan_range_to_bv;32;33554432;8;0.707107;93864968;332060870;1109057088;33899392
avx2;scan_range_to_bv;32;33554432;8;0.5;95099854;326024646;1108675072;33789312
avx2;scan_range_to_bv;32;33554432;8;0.353553;92917490;328105192;1108779712;33730944
avx2;scan_range_to_bv;32;33554432;8;0.25;93278017;330298441;1109309312;33808128
avx2;scan_range_to_bv;32;33554432;8;0.176777;92784265;330210948;1108929152;33814400
avx2;scan_range_to_bv;32;33554432;8;0.125;92931712;328002728;1108710016;33868928
avx2;scan_range_to_bv;32;33554432;8;0.0883883;95054429;327836060;1108739392;33956992
avx2;scan_range_to_bv;32;33554432;8;0.0625;92862603;336267699;1109113408;34060480
avx2;scan_range_to_bv;32;33554432;8;0.0441942;94870567;324929182;1108686784;34029760
avx2;scan_range_to_bv;32;33554432;8;0.03125;92628368;327566714;1108813184;34012416
avx2;scan_range_to_bv;32;33554432;8;0.0220971;92524885;327323827;1108649024;34021888
avx2;scan_range_to_bv;32;33554432;8;0.015625;92754384;327887799;1109141504;34058496
avx2;scan_range_to_bv;32;33554432;8;0.0110485;95211673;326472062;1108829312;34055552
avx2;scan_range_to_bv;32;33554432;8;0.0078125;92706292;327930793;1109103360;34074496
avx2;scan_range_to_bv;32;33554432;8;0.00552427;92501591;327660593;1109024320;34080000
avx2;scan_range_to_bv;32;33554432;8;0.00390625;92617545;327599258;1108798976;34036544
avx2;scan_range_to_bv;32;33554432;8;0.00276214;95387065;326024710;1108682048;34080128
avx2;scan_range_to_bv;32;33554432;8;0.00195312;95242110;326203379;1108701376;34122816
avx2;scan_range_to_bv;32;33554432;8;0.00138107;92757383;327660032;1108858432;34092032
avx2;scan_range_to_bv;32;33554432;8;0.000976562;95228612;326178972;1108684608;34039296
avx2;scan_range_to_bv;32;33554432;8;0.000690534;92789906;327623907;1108796608;34069888
avx2;scan_range_to_bv;32;33554432;8;0.000488281;93019653;329765950;1108842688;34044928
avx2;scan_range_to_bv;32;33554432;8;0.000345267;92746849;327422275;1108646784;34064448
avx2;scan_range_to_bv;32;33554432;8;0.000244141;95240957;325950285;1108687680;34040832
avx2;scan_range_to_bv;32;33554432;8;0.000172633;92521344;327130920;1108649856;34055488
avx2;scan_range_to_bv;32;33554432;8;0.00012207;94908616;326880190;1108884160;34052672
avx2;scan_range_to_bv;32;33554432;8;0.00008631674575031082;94915927;324915977;1108695360;34057856
avx2;scan_range_to_bv;32;33554432;8;0.00006103515624999988;94828754;326543293;1108737408;34060544
avx2;scan_range_to_bv;32;33554432;8;0.00004315837287515540;94955370;324960842;1108807616;34067264
